ticker,date,next_date,close,next_close,market_return,quant_score,technical_signal,technical_position,ppo_action,ppo_position,hybrid_signal,hybrid_score,hybrid_position,technical_turnover,hybrid_turnover,technical_return,hybrid_return,technical_cost,hybrid_cost
ICICIBANK,2026-06-11 00:00:00+05:30,2026-06-12 00:00:00+05:30,1305.9898681640625,1329.5909423828125,0.018071406826400516,60.0,WAIT,0,HALF_LONG,0.5,HOLD,36.5,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-12 00:00:00+05:30,2026-06-15 00:00:00+05:30,1329.5909423828125,1316.501220703125,-0.009844923925420912,66.0,WAIT,0,HALF_LONG,0.5,HOLD,38.900000000000006,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-06-15 00:00:00+05:30,2026-06-16 00:00:00+05:30,1316.501220703125,1323.145263671875,0.005046742733137322,67.5,WAIT,0,HALF_LONG,0.5,HOLD,39.5,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-16 00:00:00+05:30,2026-06-17 00:00:00+05:30,1323.145263671875,1325.6243896484375,0.001873661225739287,64.0,WAIT,0,HALF_LONG,0.5,HOLD,38.1,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-17 00:00:00+05:30,2026-06-18 00:00:00+05:30,1325.6243896484375,1331.078369140625,0.004114272138304509,70.0,WAIT,0,HALF_LONG,0.5,HOLD,40.5,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-18 00:00:00+05:30,2026-06-19 00:00:00+05:30,1331.078369140625,1335.2431640625,0.0031288878389361674,79.5,WAIT,0,HALF_LONG,0.5,HOLD,44.3,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-19 00:00:00+05:30,2026-06-22 00:00:00+05:30,1335.2431640625,1341.0938720703125,0.004381754698531193,75.0,WAIT,0,HALF_LONG,0.5,HOLD,42.5,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-22 00:00:00+05:30,2026-06-23 00:00:00+05:30,1341.0938720703125,1327.11181640625,-0.010425859035861351,78.0,WAIT,0,HALF_LONG,0.5,HOLD,43.7,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-06-23 00:00:00+05:30,2026-06-24 00:00:00+05:30,1327.11181640625,1362.11669921875,0.02637673960834097,76.0,WAIT,0,HALF_LONG,0.5,HOLD,42.900000000000006,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-24 00:00:00+05:30,2026-06-25 00:00:00+05:30,1362.11669921875,1375.9005126953125,0.01011940715833548,78.0,WAIT,0,HALF_LONG,0.5,HOLD,43.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-25 00:00:00+05:30,2026-06-26 00:00:00+05:30,1375.9005126953125,1375.9005126953125,0.0,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-26 00:00:00+05:30,2026-06-29 00:00:00+05:30,1375.9005126953125,1375.9996337890625,7.204088728474112e-05,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-06-29 00:00:00+05:30,2026-06-30 00:00:00+05:30,1375.9996337890625,1363.7032470703125,-0.008936329935560927,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-06-30 00:00:00+05:30,2026-07-01 00:00:00+05:30,1363.7032470703125,1368.264892578125,0.0033450426385743803,81.0,WAIT,0,HALF_LONG,0.5,HOLD,44.9,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-01 00:00:00+05:30,2026-07-02 00:00:00+05:30,1368.264892578125,1388.2960205078125,0.014639802598416685,78.0,WAIT,0,HALF_LONG,0.5,HOLD,43.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-02 00:00:00+05:30,2026-07-03 00:00:00+05:30,1388.2960205078125,1399.6007080078125,0.00814285089995792,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-03 00:00:00+05:30,2026-07-06 00:00:00+05:30,1399.6007080078125,1414.9710693359375,0.010981961669627172,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-06 00:00:00+05:30,2026-07-07 00:00:00+05:30,1414.9710693359375,1402.873046875,-0.008550014006021511,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-07-07 00:00:00+05:30,2026-07-08 00:00:00+05:30,1402.873046875,1369.05810546875,-0.024104063786509533,78.0,WAIT,0,HALF_LONG,0.5,HOLD,43.7,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-07-08 00:00:00+05:30,2026-07-09 00:00:00+05:30,1369.05810546875,1369.1572265625,7.240093999949515e-05,78.0,WAIT,0,HALF_LONG,0.5,HOLD,43.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-09 00:00:00+05:30,2026-07-10 00:00:00+05:30,1369.1572265625,1389.48583984375,0.014847537512027387,68.0,WAIT,0,HALF_LONG,0.5,HOLD,39.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-10 00:00:00+05:30,2026-07-13 00:00:00+05:30,1389.48583984375,1397.716552734375,0.005923567304255917,74.0,WAIT,0,HALF_LONG,0.5,HOLD,42.1,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-13 00:00:00+05:30,2026-07-14 00:00:00+05:30,1397.716552734375,1395.9315185546875,-0.0012771074193801413,71.0,WAIT,0,HALF_LONG,0.5,HOLD,40.900000000000006,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-07-14 00:00:00+05:30,2026-07-15 00:00:00+05:30,1395.9315185546875,1404.3604736328125,0.00603822964528522,71.0,WAIT,0,HALF_LONG,0.5,HOLD,40.900000000000006,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-15 00:00:00+05:30,2026-07-16 00:00:00+05:30,1404.3604736328125,1406.34375,0.0014122274191163964,68.0,WAIT,0,HALF_LONG,0.5,HOLD,39.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-16 00:00:00+05:30,2026-07-17 00:00:00+05:30,1406.34375,1432.2257080078125,0.018403721001933215,68.0,WAIT,0,HALF_LONG,0.5,HOLD,39.7,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-07-17 00:00:00+05:30,2026-07-20 00:00:00+05:30,1432.2257080078125,1447.99267578125,0.011008717191209216,81.0,BUY,1,HALF_LONG,0.5,STRONG BUY,72.9,1,1,1,0.010508717191209216,0.010508717191209216,0.0005,0.0005
ICICIBANK,2026-07-20 00:00:00+05:30,2026-07-21 00:00:00+05:30,1447.99267578125,1450.868408203125,0.001986013099357198,81.0,BUY,1,HALF_LONG,0.5,STRONG BUY,72.9,1,0,0,0.001986013099357198,0.001986013099357198,0.0,0.0
ICICIBANK,2026-07-21 00:00:00+05:30,2026-07-22 00:00:00+05:30,1450.868408203125,1428.6556396484375,-0.01530998154560248,81.0,BUY,1,HALF_LONG,0.5,STRONG BUY,72.9,1,0,0,-0.01530998154560248,-0.01530998154560248,0.0,0.0
ICICIBANK,2026-07-22 00:00:00+05:30,2026-07-23 00:00:00+05:30,1428.6556396484375,1422.606689453125,-0.004234015551011994,92.0,STRONG BUY,1,HALF_LONG,0.5,STRONG BUY,84.30000000000001,1,0,0,-0.004234015551011994,-0.004234015551011994,0.0,0.0
ICICIBANK,2026-07-23 00:00:00+05:30,2026-07-24 00:00:00+05:30,1422.606689453125,1420.9208984375,-0.0011850014681662469,92.0,STRONG BUY,1,HALF_LONG,0.5,STRONG BUY,84.30000000000001,1,0,0,-0.0011850014681662469,-0.0011850014681662469,0.0,0.0
ICICIBANK,2026-07-24 00:00:00+05:30,2026-07-27 00:00:00+05:30,1420.9208984375,1433.6138916015625,0.008932934393476977,82.0,BUY,1,HALF_LONG,0.5,STRONG BUY,73.30000000000001,1,0,0,0.008932934393476977,0.008932934393476977,0.0,0.0
ICICIBANK,2026-07-27 00:00:00+05:30,2026-07-28 00:00:00+05:30,1433.6138916015625,1418.8385009765625,-0.010306394707499389,82.0,BUY,1,HALF_LONG,0.5,STRONG BUY,73.30000000000001,1,0,0,-0.010306394707499389,-0.010306394707499389,0.0,0.0
ICICIBANK,2026-07-28 00:00:00+05:30,2026-07-29 00:00:00+05:30,1418.8385009765625,1425.879150390625,0.004962262730547895,82.0,BUY,1,HALF_LONG,0.5,STRONG BUY,73.30000000000001,1,0,0,0.004962262730547895,0.004962262730547895,0.0,0.0
ICICIBANK,2026-07-29 00:00:00+05:30,2026-07-30 00:00:00+05:30,1425.879150390625,1421.91259765625,-0.002781829535335012,82.0,BUY,1,HALF_LONG,0.5,STRONG BUY,73.30000000000001,1,0,0,-0.002781829535335012,-0.002781829535335012,0.0,0.0
ICICIBANK,2026-07-30 00:00:00+05:30,2026-07-31 00:00:00+05:30,1421.91259765625,1423.4000244140625,0.0010460746745364347,76.0,WAIT,0,HALF_LONG,0.5,HOLD,42.900000000000006,0,1,1,-0.0005,-0.0005,0.0005,0.0005
ICICIBANK,2026-07-31 00:00:00+05:30,2026-08-03 00:00:00+05:30,1423.4000244140625,1460.0,0.02571306376154081,76.0,WAIT,0,HALF_LONG,0.5,HOLD,42.900000000000006,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-08-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,1460.0,1454.5999755859375,-0.0036986468589469412,76.0,BUY,1,HALF_LONG,0.5,STRONG BUY,70.9,1,1,1,-0.004198646858946942,-0.004198646858946942,0.0005,0.0005
ICICIBANK,2026-08-04 00:00:00+05:30,2026-08-05 00:00:00+05:30,1454.5999755859375,1450.0999755859375,-0.003093634040649107,80.1,BUY,1,HALF_LONG,0.5,STRONG BUY,72.53999999999999,1,0,0,-0.003093634040649107,-0.003093634040649107,0.0,0.0
ICICIBANK,2026-08-05 00:00:00+05:30,2026-08-06 00:00:00+05:30,1450.0999755859375,1457.5,0.005103113260223502,83.1,BUY,1,HALF_LONG,0.5,STRONG BUY,73.74000000000001,1,0,0,0.005103113260223502,0.005103113260223502,0.0,0.0
ICICIBANK,2026-08-06 00:00:00+05:30,2026-08-07 00:00:00+05:30,1457.5,1421.0,-0.025042881646655246,80.1,BUY,1,HALF_LONG,0.5,STRONG BUY,72.53999999999999,1,0,0,-0.025042881646655246,-0.025042881646655246,0.0,0.0
ICICIBANK,2026-08-07 00:00:00+05:30,2026-08-10 00:00:00+05:30,1421.0,1431.800048828125,0.007600315853712125,72.0,WAIT,0,HALF_LONG,0.5,HOLD,41.3,0,1,1,-0.0005,-0.0005,0.0005,0.0005
ICICIBANK,2026-08-10 00:00:00+05:30,2026-08-11 00:00:00+05:30,1431.800048828125,1429.5999755859375,-0.0015365785494896311,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-08-11 00:00:00+05:30,2026-08-12 00:00:00+05:30,1429.5999755859375,1431.699951171875,0.0014689253090374166,77.1,BUY,1,HALF_LONG,0.5,STRONG BUY,71.34,1,1,1,0.0009689253090374166,0.0009689253090374166,0.0005,0.0005
ICICIBANK,2026-08-12 00:00:00+05:30,2026-08-13 00:00:00+05:30,1431.699951171875,1406.800048828125,-0.017391844096501408,73.0,WAIT,0,HALF_LONG,0.5,HOLD,41.7,0,1,1,-0.0005,-0.0005,0.0005,0.0005
ICICIBANK,2026-08-13 00:00:00+05:30,2026-08-14 00:00:00+05:30,1406.800048828125,1417.0,0.007250462622866438,66.0,WAIT,0,FLAT,0.0,HOLD,26.400000000000002,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-08-14 00:00:00+05:30,2026-08-17 00:00:00+05:30,1417.0,1415.300048828125,-0.0011996832546753433,67.0,WAIT,0,HALF_LONG,0.5,HOLD,39.3,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-08-17 00:00:00+05:30,2026-08-18 00:00:00+05:30,1415.300048828125,1412.0,-0.002331695551665902,64.0,WAIT,0,FLAT,0.0,HOLD,25.6,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-08-18 00:00:00+05:30,2026-08-19 00:00:00+05:30,1412.0,1402.0,-0.007082152974504208,64.0,WAIT,0,HALF_LONG,0.5,HOLD,38.1,0,0,0,-0.0,-0.0,0.0,0.0
ICICIBANK,2026-08-19 00:00:00+05:30,2026-08-20 00:00:00+05:30,1402.0,1411.9000244140625,0.007061358355251457,64.0,WAIT,0,FLAT,0.0,HOLD,25.6,0,0,0,0.0,0.0,0.0,0.0
ICICIBANK,2026-08-20 00:00:00+05:30,2026-08-21 00:00:00+05:30,1411.9000244140625,1420.0,0.005736932818100282,64.0,WAIT,0,HALF_LONG,0.5,HOLD,38.1,0,0,0,0.0,0.0,0.0,0.0
