ticker,date,next_date,close,next_close,market_return,quant_score,technical_signal,technical_position,ppo_action,ppo_position,hybrid_signal,hybrid_score,hybrid_position,technical_turnover,hybrid_turnover,technical_return,hybrid_return,technical_cost,hybrid_cost
ITC,2026-07-23 00:00:00+05:30,2026-07-24 00:00:00+05:30,281.29998779296875,283.45001220703125,0.007643172795460229,47.0,WAIT,0,FLAT,0.0,HOLD,18.8,0,0,0,0.0,0.0,0.0,0.0
ITC,2026-07-24 00:00:00+05:30,2026-07-27 00:00:00+05:30,283.45001220703125,285.8500061035156,0.00846707988402362,57.0,WAIT,0,FLAT,0.0,HOLD,22.8,0,0,0,0.0,0.0,0.0,0.0
ITC,2026-07-27 00:00:00+05:30,2026-07-28 00:00:00+05:30,285.8500061035156,284.6499938964844,-0.004198048561862455,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-07-28 00:00:00+05:30,2026-07-29 00:00:00+05:30,284.6499938964844,286.25,0.005620959556730254,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,0.0,0.0,0.0,0.0
ITC,2026-07-29 00:00:00+05:30,2026-07-30 00:00:00+05:30,286.25,285.04998779296875,-0.004192182382641962,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-07-30 00:00:00+05:30,2026-07-31 00:00:00+05:30,285.04998779296875,281.0,-0.014207991462572012,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-07-31 00:00:00+05:30,2026-08-03 00:00:00+05:30,281.0,287.0,0.021352313167259718,45.0,WAIT,0,FLAT,0.0,HOLD,18.0,0,0,0,0.0,0.0,0.0,0.0
ITC,2026-08-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,287.0,289.0,0.006968641114982521,64.0,WAIT,0,HALF_LONG,0.5,HOLD,38.1,0,0,0,0.0,0.0,0.0,0.0
ITC,2026-08-04 00:00:00+05:30,2026-08-05 00:00:00+05:30,289.0,286.95001220703125,-0.007093383366673867,61.0,WAIT,0,FLAT,0.0,HOLD,24.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-08-05 00:00:00+05:30,2026-08-06 00:00:00+05:30,286.95001220703125,285.8999938964844,-0.003659237727403508,61.0,WAIT,0,FLAT,0.0,HOLD,24.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-08-06 00:00:00+05:30,2026-08-07 00:00:00+05:30,285.8999938964844,286.1000061035156,0.0006995880073494831,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,0.0,0.0,0.0,0.0
ITC,2026-08-07 00:00:00+05:30,2026-08-10 00:00:00+05:30,286.1000061035156,282.6499938964844,-0.012058763136771788,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-08-10 00:00:00+05:30,2026-08-11 00:00:00+05:30,282.6499938964844,279.0,-0.012913475943046038,51.0,WAIT,0,FLAT,0.0,HOLD,20.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
ITC,2026-08-11 00:00:00+05:30,2026-08-12 00:00:00+05:30,279.0,276.1499938964844,-0.01021507563984092,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,1,0,0.00971507563984092,-0.0,0.0005,0.0
ITC,2026-08-12 00:00:00+05:30,2026-08-13 00:00:00+05:30,276.1499938964844,278.5,0.008509890115719232,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,-0.008509890115719232,0.0,0.0,0.0
ITC,2026-08-13 00:00:00+05:30,2026-08-14 00:00:00+05:30,278.5,278.20001220703125,-0.0010771554505161207,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,0.0010771554505161207,-0.0,0.0,0.0
ITC,2026-08-14 00:00:00+05:30,2026-08-17 00:00:00+05:30,278.20001220703125,273.04998779296875,-0.018511948914761156,39.1,WAIT,0,FLAT,0.0,HOLD,15.64,0,1,0,-0.0005,-0.0,0.0005,0.0
ITC,2026-08-17 00:00:00+05:30,2026-08-18 00:00:00+05:30,273.04998779296875,270.0,-0.011170071156645922,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,1,0,0.010670071156645922,-0.0,0.0005,0.0
ITC,2026-08-18 00:00:00+05:30,2026-08-19 00:00:00+05:30,270.0,267.04998779296875,-0.010925971137152768,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,0.010925971137152768,-0.0,0.0,0.0
ITC,2026-08-19 00:00:00+05:30,2026-08-20 00:00:00+05:30,267.04998779296875,271.6499938964844,0.017225262362048133,36.0,WAIT,0,FLAT,0.0,HOLD,14.4,0,1,0,-0.0005,0.0,0.0005,0.0
ITC,2026-08-20 00:00:00+05:30,2026-08-21 00:00:00+05:30,271.6499938964844,269.3999938964844,-0.008282716917186406,37.0,WAIT,0,FLAT,0.0,HOLD,14.8,0,0,0,-0.0,-0.0,0.0,0.0
