ticker,date,next_date,close,next_close,market_return,quant_score,technical_signal,technical_position,ppo_action,ppo_position,hybrid_signal,hybrid_score,hybrid_position,technical_turnover,hybrid_turnover,technical_return,hybrid_return,technical_cost,hybrid_cost
RELIANCE,2026-07-07 00:00:00+05:30,2026-07-08 00:00:00+05:30,1308.4000244140625,1275.9000244140625,-0.024839498160781792,51.0,WAIT,0,FLAT,0.0,HOLD,20.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-07-08 00:00:00+05:30,2026-07-09 00:00:00+05:30,1275.9000244140625,1279.800048828125,0.0030566849591946443,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,1,0,-0.0035566849591946443,0.0,0.0005,0.0
RELIANCE,2026-07-09 00:00:00+05:30,2026-07-10 00:00:00+05:30,1279.800048828125,1307.800048828125,0.02187841766816523,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,-0.02187841766816523,0.0,0.0,0.0
RELIANCE,2026-07-10 00:00:00+05:30,2026-07-13 00:00:00+05:30,1307.800048828125,1296.9000244140625,-0.008334626095043873,47.0,WAIT,0,FLAT,0.0,HOLD,18.8,0,1,0,-0.0005,-0.0,0.0005,0.0
RELIANCE,2026-07-13 00:00:00+05:30,2026-07-14 00:00:00+05:30,1296.9000244140625,1293.0,-0.0030071897144303694,41.0,WAIT,0,FLAT,0.0,HOLD,16.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-07-14 00:00:00+05:30,2026-07-15 00:00:00+05:30,1293.0,1295.5,0.0019334880123742515,41.0,WAIT,0,FLAT,0.0,HOLD,16.400000000000002,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-07-15 00:00:00+05:30,2026-07-16 00:00:00+05:30,1295.5,1296.5999755859375,0.0008490741689983761,51.0,WAIT,0,FLAT,0.0,HOLD,20.400000000000002,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-07-16 00:00:00+05:30,2026-07-17 00:00:00+05:30,1296.5999755859375,1327.199951171875,0.023600166714571547,51.0,WAIT,0,FLAT,0.0,HOLD,20.400000000000002,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-07-17 00:00:00+05:30,2026-07-20 00:00:00+05:30,1327.199951171875,1323.0999755859375,-0.0030891920861791933,61.0,WAIT,0,HALF_LONG,0.5,HOLD,36.900000000000006,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-07-20 00:00:00+05:30,2026-07-21 00:00:00+05:30,1323.0999755859375,1303.699951171875,-0.014662553678508772,61.0,WAIT,0,HALF_LONG,0.5,HOLD,36.900000000000006,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-07-21 00:00:00+05:30,2026-07-22 00:00:00+05:30,1303.699951171875,1288.5999755859375,-0.011582400975289064,51.0,WAIT,0,FLAT,0.0,HOLD,20.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-07-22 00:00:00+05:30,2026-07-23 00:00:00+05:30,1288.5999755859375,1272.199951171875,-0.01272700971968066,48.0,WAIT,0,FLAT,0.0,HOLD,19.200000000000003,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-07-23 00:00:00+05:30,2026-07-24 00:00:00+05:30,1272.199951171875,1278.0,0.004559070154642297,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,1,0,-0.005059070154642298,0.0,0.0005,0.0
RELIANCE,2026-07-24 00:00:00+05:30,2026-07-27 00:00:00+05:30,1278.0,1280.0,0.0015649452269170805,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,-0.0015649452269170805,0.0,0.0,0.0
RELIANCE,2026-07-27 00:00:00+05:30,2026-07-28 00:00:00+05:30,1280.0,1267.699951171875,-0.009609413146972612,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,0.009609413146972612,-0.0,0.0,0.0
RELIANCE,2026-07-28 00:00:00+05:30,2026-07-29 00:00:00+05:30,1267.699951171875,1275.9000244140625,0.006468465376690435,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,-0.006468465376690435,0.0,0.0,0.0
RELIANCE,2026-07-29 00:00:00+05:30,2026-07-30 00:00:00+05:30,1275.9000244140625,1292.9000244140625,0.01332392795258941,35.0,SELL,-1,FLAT,0.0,HOLD,-14.0,0,0,0,-0.01332392795258941,0.0,0.0,0.0
RELIANCE,2026-07-30 00:00:00+05:30,2026-07-31 00:00:00+05:30,1292.9000244140625,1307.800048828125,0.011524498517056836,41.0,WAIT,0,FLAT,0.0,HOLD,16.400000000000002,0,1,0,-0.0005,0.0,0.0005,0.0
RELIANCE,2026-07-31 00:00:00+05:30,2026-08-03 00:00:00+05:30,1307.800048828125,1319.0,0.008563962955889792,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,1319.0,1290.9000244140625,-0.021303999686078434,68.1,WAIT,0,FLAT,0.0,HOLD,27.24,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-04 00:00:00+05:30,2026-08-05 00:00:00+05:30,1290.9000244140625,1280.0,-0.00844374018740146,51.0,WAIT,0,FLAT,0.0,HOLD,20.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-05 00:00:00+05:30,2026-08-06 00:00:00+05:30,1280.0,1325.0,0.03515625,45.0,WAIT,0,FLAT,0.0,HOLD,18.0,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-06 00:00:00+05:30,2026-08-07 00:00:00+05:30,1325.0,1334.800048828125,0.00739626326650944,61.0,WAIT,0,HALF_LONG,0.5,HOLD,36.900000000000006,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-07 00:00:00+05:30,2026-08-10 00:00:00+05:30,1334.800048828125,1327.300048828125,-0.005618819093230143,61.0,WAIT,0,HALF_LONG,0.5,HOLD,36.900000000000006,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-10 00:00:00+05:30,2026-08-11 00:00:00+05:30,1327.300048828125,1323.9000244140625,-0.002561609499724171,61.0,WAIT,0,FLAT,0.0,HOLD,24.400000000000002,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-11 00:00:00+05:30,2026-08-12 00:00:00+05:30,1323.9000244140625,1329.0,0.003852236189960445,65.1,WAIT,0,HALF_LONG,0.5,HOLD,38.54,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-12 00:00:00+05:30,2026-08-13 00:00:00+05:30,1329.0,1317.0,-0.009029345372460473,65.1,WAIT,0,FLAT,0.0,HOLD,26.04,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-13 00:00:00+05:30,2026-08-14 00:00:00+05:30,1317.0,1310.0,-0.005315110098709219,64.0,WAIT,0,FLAT,0.0,HOLD,25.6,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-14 00:00:00+05:30,2026-08-17 00:00:00+05:30,1310.0,1316.0,0.004580152671755711,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-17 00:00:00+05:30,2026-08-18 00:00:00+05:30,1316.0,1322.0,0.004559270516717229,64.0,WAIT,0,HALF_LONG,0.5,HOLD,38.1,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-18 00:00:00+05:30,2026-08-19 00:00:00+05:30,1322.0,1311.0,-0.008320726172465931,61.0,WAIT,0,HALF_LONG,0.5,HOLD,36.900000000000006,0,0,0,-0.0,-0.0,0.0,0.0
RELIANCE,2026-08-19 00:00:00+05:30,2026-08-20 00:00:00+05:30,1311.0,1313.199951171875,0.0016780710693173884,60.0,WAIT,0,FLAT,0.0,HOLD,24.0,0,0,0,0.0,0.0,0.0,0.0
RELIANCE,2026-08-20 00:00:00+05:30,2026-08-21 00:00:00+05:30,1313.199951171875,1316.0,0.0021322334238791374,68.1,WAIT,0,FLAT,0.0,HOLD,27.24,0,0,0,0.0,0.0,0.0,0.0
